,Unnamed: 0,names,values,target,model
15069,9,ndgain-id_gove_03-score,0.1159525653929537,wdi2-VC.IHR.PSRC.FE.P5,etr
15070,0,wdi2-NE.CON.PRVT.PC.KD,0.0840714647281521,wdi2-SE.XPD.TOTL.GD.ZS,etr
15071,1,wdi2-SH.XPD.GHED.CH.ZS,0.1495570225391133,wdi2-SE.XPD.TOTL.GD.ZS,etr
15072,2,ndgain-id_ecos_01-raw,0.1654303500662707,wdi2-SE.XPD.TOTL.GD.ZS,etr
15073,3,ndgain-id_heal_02-raw,0.1117590388035805,wdi2-SE.XPD.TOTL.GD.ZS,etr
15074,4,irena-owe-cap-on,0.0774623753084315,wdi2-SE.XPD.TOTL.GD.ZS,etr
15075,5,wdi2-TM.VAL.OTHR.ZS.WT,0.0562229271238272,wdi2-SE.XPD.TOTL.GD.ZS,etr
15076,6,hdr-111106,0.0899323565042831,wdi2-SE.XPD.TOTL.GD.ZS,etr
15077,7,wdi2-NY.GDP.PETR.RT.ZS,0.0785260838020743,wdi2-SE.XPD.TOTL.GD.ZS,etr
15078,8,wdi2-SH.DTH.1519,0.0868758583179749,wdi2-SE.XPD.TOTL.GD.ZS,etr
15079,9,ihme-stomach-cancer,0.1001625228062919,wdi2-SE.XPD.TOTL.GD.ZS,etr
15080,0,ohi-index-score,0.0816037561945756,wdi-DT.NFL.UNCF.CD,etr
15081,1,wdi2-TM.QTY.MRCH.XD.WD,0.2266277545853789,wdi-DT.NFL.UNCF.CD,etr
15082,2,wdi2-SE.SEC.CMPT.LO.MA.ZS,0.0399482114757557,wdi-DT.NFL.UNCF.CD,etr
15083,3,igrac-twap_ind_sids_mannualgwrechargedepth,0.0440907768172132,wdi-DT.NFL.UNCF.CD,etr
15084,4,epi-HLT,0.0997419295765529,wdi-DT.NFL.UNCF.CD,etr
15085,5,wdi2-TM.TAX.TCOM.SM.AR.ZS,0.3580169276305619,wdi-DT.NFL.UNCF.CD,etr
15086,6,wdi2-NE.EXP.GNFS.KD.ZG,0.041097282597425,wdi-DT.NFL.UNCF.CD,etr
15087,7,paris-92,0.0022799106415724,wdi-DT.NFL.UNCF.CD,etr
15088,8,wdi2-SL.EMP.WORK.MA.ZS,0.0350306907186916,wdi-DT.NFL.UNCF.CD,etr
15089,9,wdi2-SP.DYN.LE00.MA.IN,0.0715627597622723,wdi-DT.NFL.UNCF.CD,etr
15090,0,key-wdi-DT.ODA.ODAT.PC.ZS,0.0079442254482534,wdi-IP.PAT.NRES,etr
15091,1,wdi2-SH.DYN.MORT,0.0078105800855469,wdi-IP.PAT.NRES,etr
15092,2,ndgain-id_habi_05-raw,0.3142491859400996,wdi-IP.PAT.NRES,etr
15093,3,ndgain-id_wate_01-score,0.0120246851500923,wdi-IP.PAT.NRES,etr
15094,4,hdr-164406,0.0704208936444821,wdi-IP.PAT.NRES,etr
15095,5,paris-43,0.0003307798367855,wdi-IP.PAT.NRES,etr
15096,6,wdi-IC.CRD.PRVT.ZS,0.0007704841073295,wdi-IP.PAT.NRES,etr
15097,7,irena-ff-gen-on,0.2886848683992376,wdi-IP.PAT.NRES,etr
15098,8,ihme-eating-disorders,0.0649955481588726,wdi-IP.PAT.NRES,etr
15099,9,wdi2-NY.GNP.ATLS.CD,0.2327687492293002,wdi-IP.PAT.NRES,etr
15100,0,wdi2-TM.TAX.MANF.BC.ZS,0.0655268398107823,wdi-FB.BNK.CAPA.ZS,etr
15101,1,wdi2-SE.PRM.ENRR,0.0496631123501387,wdi-FB.BNK.CAPA.ZS,etr
15102,2,wdi2-SP.POP.1519.MA.5Y,0.1075360231366306,wdi-FB.BNK.CAPA.ZS,etr
15103,3,ndgain-id_heal_04-raw,0.0828203558276342,wdi-FB.BNK.CAPA.ZS,etr
15104,4,wdi2-SP.POP.2529.MA.5Y,0.2374219053916157,wdi-FB.BNK.CAPA.ZS,etr
15105,5,wdi2-SI.DST.FRST.10,0.2270752013475626,wdi-FB.BNK.CAPA.ZS,etr
15106,6,wdi-HD.HCI.OVRL.MA,0.0320579140435406,wdi-FB.BNK.CAPA.ZS,etr
15107,7,wdi-FB.ATM.TOTL.P5,0.0406419761449427,wdi-FB.BNK.CAPA.ZS,etr
15108,8,ndgain-nd-readiness,0.1023538580810452,wdi-FB.BNK.CAPA.ZS,etr
15109,9,wdi-IT.NET.USER.ZS,0.0549028138661069,wdi-FB.BNK.CAPA.ZS,etr
15110,0,hdr-111106,0.0847032879449189,key-wdi-FB.BNK.CAPA.ZS,etr
15111,1,hdr-183506,0.0585865709893342,key-wdi-FB.BNK.CAPA.ZS,etr
15112,2,paris-153,0.1447818251152466,key-wdi-FB.BNK.CAPA.ZS,etr
15113,3,wdi2-NE.IMP.GNFS.CD,0.0659426772810263,key-wdi-FB.BNK.CAPA.ZS,etr
15114,4,wdi-BX.GSR.GNFS.CD,0.0590004075604759,key-wdi-FB.BNK.CAPA.ZS,etr
15115,5,ndgain-id_ecos_05-raw,0.0930101804252864,key-wdi-FB.BNK.CAPA.ZS,etr
15116,6,wdi-DT.DOD.DSTC.CD,0.1113267980101034,key-wdi-FB.BNK.CAPA.ZS,etr
15117,7,wdi2-NY.GNP.MKTP.PP.CD,0.0701426801754872,key-wdi-FB.BNK.CAPA.ZS,etr
15118,8,wdi-ER.GDP.FWTL.M3.KD,0.1255709723078767,key-wdi-FB.BNK.CAPA.ZS,etr
15119,9,ihme-cysticercosis,0.186934600190244,key-wdi-FB.BNK.CAPA.ZS,etr
15120,0,wdi-EN.ATM.NOXE.AG.KT.CE,0.0511313103024579,epi-FGA,etr
15121,1,wdi2-NY.ADJ.DMIN.GN.ZS,0.1614744790143501,epi-FGA,etr
15122,2,ihme-blindness-and-vision-loss,0.0770418426255547,epi-FGA,etr
15123,3,irena-rh-inv-all,0.2069555889196793,epi-FGA,etr
15124,4,wdi2-SH.DTH.COMM.ZS,0.0959313425067226,epi-FGA,etr
15125,5,wdi2-SH.MMR.RISK.ZS,0.109973126607764,epi-FGA,etr
15126,6,wdi2-SP.POP.1564.TO,0.0554312340759067,epi-FGA,etr
15127,7,ndgain-id_food_06-score,0.1444151656617329,epi-FGA,etr
15128,8,ndgain-id_ecos_01-score,0.0560186096047291,epi-FGA,etr
15129,9,ihme-dietary-iron-deficiency,0.0416273006811022,epi-FGA,etr
15130,0,wdi2-TG.VAL.TOTL.GD.ZS,0.0884730613254929,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15131,1,ihme-urticaria,0.0503837115242509,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15132,2,ihme-conflict-and-terrorism,0.1735524598680724,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15133,3,wdi2-SP.POP.1564.FE.ZS,0.0879327660026706,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15134,4,wdi-DT.DOD.MWBG.CD,0.1742960914975638,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15135,5,wdi-EN.ATM.GHGO.ZG,0.0474818189864838,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15136,6,wdi-EN.ATM.CO2E.GF.ZS,0.0499562681535268,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15137,7,wdi2-NE.IMP.GNFS.KD,0.1661396700434854,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15138,8,ihme-appendicitis,0.0474237544396962,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15139,9,wdi2-NY.GNP.MKTP.PP.CD,0.1143603981587567,wdi2-NY.ADJ.SVNG.GN.ZS,etr
15140,0,ihme-idiopathic-epilepsy,0.0954465908185995,wdi2-SE.PRM.PRS5.ZS,etr
15141,1,wdi2-SL.EMP.SELF.FE.ZS,0.1311755024073921,wdi2-SE.PRM.PRS5.ZS,etr
15142,2,wdi2-per_allsp.ben_q1_tot,0.0545244170122748,wdi2-SE.PRM.PRS5.ZS,etr
15143,3,paris-130,0.1051936828790483,wdi2-SE.PRM.PRS5.ZS,etr
15144,4,hdr-101806,0.08738557695426,wdi2-SE.PRM.PRS5.ZS,etr
15145,5,wdi2-TM.TAX.MANF.SM.AR.ZS,0.13181898552601,wdi2-SE.PRM.PRS5.ZS,etr
15146,6,ldc-GSSE-Index,0.1245815540087703,wdi2-SE.PRM.PRS5.ZS,etr
15147,7,key-mvi-ldc-XCON-Index,0.088327695951622,wdi2-SE.PRM.PRS5.ZS,etr
15148,8,wdi2-NY.GNP.MKTP.CD,0.0818974049678464,wdi2-SE.PRM.PRS5.ZS,etr
15149,9,wdi2-SL.TLF.CACT.FM.ZS,0.0996485894741763,wdi2-SE.PRM.PRS5.ZS,etr
15150,0,wdi2-TX.VAL.MRCH.OR.ZS,0.1363759759829323,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15151,1,wdi-EN.ATM.CO2E.LF.KT,0.0807397619887591,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15152,2,wdi-BM.TRF.PWKR.CD.DT,0.1326361795194128,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15153,3,ldc-AFF-Value,0.0813201953139757,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15154,4,wdi-IT.MLT.MAIN,0.1213710781613391,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15155,5,ihme-acute-glomerulonephritis,0.0838978211843369,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15156,6,ghi-u5m,0.1223184769625694,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15157,7,ndgain-id_ecos_05-score,0.0681268399836284,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15158,8,ihme-kidney-cancer,0.0943869672315852,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15159,9,epi-WWT,0.0788267036714609,wdi2-SE.SEC.UNER.LO.FE.ZS,etr
15160,0,ohi-hab-status,0.0741733073663587,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15161,1,ohi-sp-score,0.138983343120753,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15162,2,ihme-road-injuries,0.1705661049790296,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15163,3,wdi-IC.REG.DURS,0.0438585527433498,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15164,4,wdi2-SE.PRM.UNER.FE,0.0713113355418234,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15165,5,wdi2-SH.STA.MMRT.NE,0.1050073952133962,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15166,6,ihme-idiopathic-epilepsy,0.1164532614712028,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15167,7,hdr-64306,0.1151313525332451,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15168,8,wdi2-NE.RSB.GNFS.CN,0.0906651989444523,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15169,9,wdi2-NE.GDI.STKB.CD,0.0738501480863887,wdi2-SE.SEC.UNER.LO.MA.ZS,etr
15170,0,wdi-BN.GSR.FCTY.CD,0.044875378423578,wdi2-NY.ADJ.SVNG.CD,etr
15171,1,ihme-gout,0.1924773200789953,wdi2-NY.ADJ.SVNG.CD,etr
15172,2,wdi-BX.GSR.MRCH.CD,0.6675110728115117,wdi2-NY.ADJ.SVNG.CD,etr
15173,3,wdi2-SE.PRM.REPT.MA.ZS,0.0003595576851717,wdi2-NY.ADJ.SVNG.CD,etr
15174,4,wdi2-SP.POP.1564.MA.ZS,0.0008100236091326,wdi2-NY.ADJ.SVNG.CD,etr
15175,5,ohi-spp-status,0.0005816246228548,wdi2-NY.ADJ.SVNG.CD,etr
15176,6,wdi2-SP.POP.2024.FE.5Y,0.0002869182314591,wdi2-NY.ADJ.SVNG.CD,etr
15177,7,blasiak-landings,0.0004863005293091,wdi2-NY.ADJ.SVNG.CD,etr
15178,8,irena-sp-cap-on,0.001663065681255,wdi2-NY.ADJ.SVNG.CD,etr
15179,9,wdi2-NY.GSR.NFCY.CD,0.0909487383267324,wdi2-NY.ADJ.SVNG.CD,etr
15180,0,wdi-AG.LND.CREL.HA,0.0808431269099547,wdi-DC.DAC.ITAL.CD,etr
15181,1,wdi2-SE.TER.CUAT.BA.MA.ZS,0.0493686490669743,wdi-DC.DAC.ITAL.CD,etr
15182,2,wdi-DC.DAC.AUTL.CD,0.4023116818709555,wdi-DC.DAC.ITAL.CD,etr
15183,3,wdi-AG.LND.EL5M.UR.K2,0.0718613152407885,wdi-DC.DAC.ITAL.CD,etr
15184,4,wdi2-SG.GEN.PARL.ZS,0.0307682189416668,wdi-DC.DAC.ITAL.CD,etr
15185,5,wdi-DC.DAC.DNKL.CD,0.1484909885679362,wdi-DC.DAC.ITAL.CD,etr
15186,6,hdr-175106,0.038880580719744,wdi-DC.DAC.ITAL.CD,etr
15187,7,wdi-DT.ODA.ALLD.CD,0.1103851495766205,wdi-DC.DAC.ITAL.CD,etr
15188,8,wdi2-SH.IMM.HEPB,0.0084297253432185,wdi-DC.DAC.ITAL.CD,etr
15189,9,wdi2-SE.PRE.ENRR,0.0586605637621405,wdi-DC.DAC.ITAL.CD,etr
15190,0,key-wdi-BN.CAB.XOKA.GD.ZS,0.029983354950377,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15191,1,wdi2-ST.INT.DPRT,0.0116543067390441,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15192,2,wdi2-SP.POP.65UP.TO.ZS,0.0359046343152373,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15193,3,wdi-FI.RES.XGLD.CD,0.0159785037632854,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15194,4,wdi2-SL.EMP.TOTL.SP.FE.ZS,0.0814275093548236,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15195,5,ihme-other-neoplasms,0.053094194891966,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15196,6,wdi2-SL.TLF.CACT.NE.ZS,0.5213133491561518,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15197,7,wdi2-SL.EMP.SELF.ZS,0.0169849114215385,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15198,8,wdi2-SH.ANM.ALLW.ZS,0.0213576558398419,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15199,9,wdi2-SL.TLF.ACTI.1524.FE.NE.ZS,0.2123015795677339,wdi2-SL.TLF.CACT.FE.NE.ZS,etr
15200,0,wdi-DC.DAC.TOTL.CD,0.0200057154426884,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15201,1,hdr-68606,0.0255903155225458,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15202,2,wdi2-SL.EMP.1524.SP.MA.ZS,0.0495706231251162,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15203,3,ihme-other-musculoskeletal-disorders,0.0737005168100479,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15204,4,wdi2-SL.TLF.ADVN.FE.ZS,0.0623816068440403,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15205,5,wdi2-SL.EMP.TOTL.SP.NE.ZS,0.6116004933550465,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15206,6,ndgain-id_heal_05-score,0.0434029718865626,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15207,7,wdi-BX.TRF.CURR.CD,0.0174902018175649,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15208,8,ldc-U5M-Value,0.0437952730273324,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15209,9,wdi-AG.LND.CROP.ZS,0.0524622821690545,wdi2-SL.TLF.CACT.MA.NE.ZS,etr
15210,0,ndgain-id_habi_06-score,0.134211264817093,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15211,1,wdi-IP.IDS.NRCT,0.044720946506366,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15212,2,ihme-otitis-media,0.0964096519932297,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15213,3,wdi2-TM.VAL.TRVL.ZS.WT,0.0479399302957882,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15214,4,wdi2-SH.STA.ODFC.RU.ZS,0.0656371900703132,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15215,5,wdi-EG.ELC.RNEW.ZS,0.1033475196234704,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15216,6,ihme-urinary-diseases-and-male-infertility,0.2560411439694434,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15217,7,wdi-DT.NFL.PNGC.CD,0.0513397626314901,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15218,8,mvi-environmental,0.0844689078037542,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15219,9,wdi2-SP.POP.3539.FE.5Y,0.1158836822890512,wdi2-SL.TLF.CACT.FM.NE.ZS,etr
15220,0,wdi2-NY.GSR.NFCY.CN,0.2193047801161169,irena-ff-cap-off,etr
15221,1,wdi2-ST.INT.TVLR.CD,0.1561275447949442,irena-ff-cap-off,etr
15222,2,wdi2-NV.MNF.FBTO.ZS.UN,0.030565238037094,irena-ff-cap-off,etr
15223,3,hdr-110806,0.0244748043319985,irena-ff-cap-off,etr
15224,4,wdi2-NY.ADJ.DFOR.CD,0.0124638653232339,irena-ff-cap-off,etr
15225,5,wdi-IC.FRM.FEMM.ZS,0.0147937339197351,irena-ff-cap-off,etr
15226,6,ldc-GPIS-Value,0.2924537655176255,irena-ff-cap-off,etr
15227,7,wdi-DT.TDS.MLAT.CD,0.1401791030563902,irena-ff-cap-off,etr
15228,8,wdi2-TX.VAL.TRVL.ZS.WT,0.0995598062550413,irena-ff-cap-off,etr
15229,9,paris-38,0.0100773586478199,irena-ff-cap-off,etr
15230,0,wdi2-SP.POP.2024.FE.5Y,0.0453004917348914,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15231,1,wdi2-SE.PRM.TCAQ.MA.ZS,0.3958651892212708,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15232,2,ihme-gout,0.0464038879038762,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15233,3,ndgain-id_food_06-score,0.0822981238279635,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15234,4,wdi2-MS.MIL.XPND.CN,0.0448584089191931,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15235,5,wdi2-SH.SGR.IRSK.ZS,0.0384920625439118,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15236,6,ndgain-id_infr_02-raw,0.0789317056053533,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15237,7,hdr-68606,0.0386995435591933,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15238,8,wdi2-SH.STA.HYGN.UR.ZS,0.0482604759208518,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15239,9,epi-OZD,0.1808901107634943,wdi2-SE.SEC.TCAQ.FE.ZS,etr
15240,0,key-mvi-ldc-XCON-Index,0.0417080872346099,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15241,1,wdi-EN.ATM.NOXE.AG.KT.CE,0.1604673159966594,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15242,2,wdi2-SE.PRM.TCHR,0.1499116255416955,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15243,3,wdi2-SE.PRM.CMPT.ZS,0.0487904017340936,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15244,4,wdi2-TX.VAL.MRCH.CD.WT,0.0874290902830829,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15245,5,wdi2-NV.IND.TOTL.CN,0.1048498035782787,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15246,6,ihme-conduct-disorder,0.0908634741985074,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15247,7,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,0.0424811253387899,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15248,8,epi-SHI,0.1631732215390416,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15249,9,ihme-chronic-obstructive-pulmonary-disease,0.1103258545552408,wdi2-SE.SEC.TCAQ.MA.ZS,etr
15250,0,wdi2-NE.CON.GOVT.CD,0.1600784726514826,wdi2-VC.IHR.PSRC.MA.P5,etr
15251,1,wdi-DT.NFL.OFFT.CD,0.0680383508487866,wdi2-VC.IHR.PSRC.MA.P5,etr
15252,2,wdi2-SP.POP.2024.MA.5Y,0.0743415895807907,wdi2-VC.IHR.PSRC.MA.P5,etr
15253,3,wdi-IP.TMK.NRCT,0.0878916304791373,wdi2-VC.IHR.PSRC.MA.P5,etr
15254,4,itu-ambs1,0.038517455461806,wdi2-VC.IHR.PSRC.MA.P5,etr
15255,5,wdi-DT.NFL.PRVT.CD,0.0579476006058329,wdi2-VC.IHR.PSRC.MA.P5,etr
15256,6,wdi-DT.DOD.MIBR.CD,0.1546357254226772,wdi2-VC.IHR.PSRC.MA.P5,etr
15257,7,wdi-DT.TDS.DPPG.XP.ZS,0.1973566612040786,wdi2-VC.IHR.PSRC.MA.P5,etr
15258,8,wdi2-SN.ITK.SALT.ZS,0.1102513051137019,wdi2-VC.IHR.PSRC.MA.P5,etr
15259,9,wdi2-SE.SEC.PROG.FE.ZS,0.0509412086317057,wdi2-VC.IHR.PSRC.MA.P5,etr
15260,0,wdi2-SH.DTH.NCOM.ZS,0.0529603388368389,wdi2-SE.XPD.TOTL.GB.ZS,etr
15261,1,unicef-ah14,0.0739554709602091,wdi2-SE.XPD.TOTL.GB.ZS,etr
15262,2,wdi-FM.AST.PRVT.GD.ZS,0.0871573800148644,wdi2-SE.XPD.TOTL.GB.ZS,etr
15263,3,ihme-alzheimer's-disease-and-other-dementias,0.0684827723623738,wdi2-SE.XPD.TOTL.GB.ZS,etr
15264,4,ohi-tr-pressures,0.0627328469422,wdi2-SE.XPD.TOTL.GB.ZS,etr
15265,5,wdi2-NV.SRV.TOTL.KD,0.1872226425789279,wdi2-SE.XPD.TOTL.GB.ZS,etr
15266,6,ihme-other-sense-organ-diseases,0.112725653423618,wdi2-SE.XPD.TOTL.GB.ZS,etr
15267,7,ohi-le-score,0.1495872103077086,wdi2-SE.XPD.TOTL.GB.ZS,etr
15268,8,ndgain-id_gove_01-raw,0.0896350955464177,wdi2-SE.XPD.TOTL.GB.ZS,etr
15269,9,wdi2-SH.STA.WAST.FE.ZS,0.1155405890268414,wdi2-SE.XPD.TOTL.GB.ZS,etr
15270,0,wdi2-SL.EMP.VULN.FE.ZS,0.1598443206370687,wdi2-SE.PRM.NINT.ZS,etr
15271,1,hdr-185206,0.078426822600467,wdi2-SE.PRM.NINT.ZS,etr
15272,2,ihme-protein-energy-malnutrition,0.0579683868001557,wdi2-SE.PRM.NINT.ZS,etr
15273,3,wdi2-SH.STA.BASS.ZS,0.1180730094127259,wdi2-SE.PRM.NINT.ZS,etr
15274,4,hdr-148306,0.1271919433113282,wdi2-SE.PRM.NINT.ZS,etr
15275,5,wdi-EG.CFT.ACCS.ZS,0.1644892233853234,wdi2-SE.PRM.NINT.ZS,etr
15276,6,wdi-BM.GSR.TOTL.CD,0.0857820378139575,wdi2-SE.PRM.NINT.ZS,etr
15277,7,ohi-ico-resilience,0.072531690813939,wdi2-SE.PRM.NINT.ZS,etr
15278,8,wdi2-TM.VAL.MRCH.AL.ZS,0.0327816597774484,wdi2-SE.PRM.NINT.ZS,etr
15279,9,ldc-MMR-Value,0.1029109054475859,wdi2-SE.PRM.NINT.ZS,etr
15280,0,blasiak-labor,0.0165214972388829,wdi2-SE.PRM.NINT.FE.ZS,etr
15281,1,key-ndgain-nd-readiness,0.0091365407458782,wdi2-SE.PRM.NINT.FE.ZS,etr
15282,2,wdi2-SE.PRM.NINT.MA.ZS,0.8087059165827678,wdi2-SE.PRM.NINT.FE.ZS,etr
15283,3,paris-93,0.0052941350345016,wdi2-SE.PRM.NINT.FE.ZS,etr
15284,4,wdi2-SE.PRM.PRSL.ZS,0.030607466286255,wdi2-SE.PRM.NINT.FE.ZS,etr
15285,5,wdi-EG.ELC.PETR.ZS,0.0054206721345902,wdi2-SE.PRM.NINT.FE.ZS,etr
15286,6,paris-28,0.0183630994204624,wdi2-SE.PRM.NINT.FE.ZS,etr
15287,7,hdr-117906,0.0063871558931756,wdi2-SE.PRM.NINT.FE.ZS,etr
15288,8,key-mvi-ldc-AFF-Index,0.0815642182131842,wdi2-SE.PRM.NINT.FE.ZS,etr
15289,9,wdi-EN.ATM.METH.AG.KT.CE,0.0179992984503014,wdi2-SE.PRM.NINT.FE.ZS,etr
15290,0,ldc-GNI,0.055984145425416,wdi2-SE.PRM.NINT.MA.ZS,etr
15291,1,wdi-HD.HCI.OVRL.FE,0.0681279585342455,wdi2-SE.PRM.NINT.MA.ZS,etr
15292,2,ldc-ALR-Value,0.1516703832333968,wdi2-SE.PRM.NINT.MA.ZS,etr
15293,3,wdi2-SH.STA.STNT.ME.ZS,0.2080728449081028,wdi2-SE.PRM.NINT.MA.ZS,etr
15294,4,hdr-57806,0.154864962087841,wdi2-SE.PRM.NINT.MA.ZS,etr
15295,5,paris-159,0.0433983256658468,wdi2-SE.PRM.NINT.MA.ZS,etr
15296,6,itu-pc4,0.0334175621448342,wdi2-SE.PRM.NINT.MA.ZS,etr
15297,7,wdi2-TM.VAL.OTHR.ZS.WT,0.0453472680884407,wdi2-SE.PRM.NINT.MA.ZS,etr
15298,8,wdi-IQ.CPA.IRAI.XQ,0.0591312423115876,wdi2-SE.PRM.NINT.MA.ZS,etr
15299,9,wdi2-NY.ADJ.DFOR.CD,0.1799853076002882,wdi2-SE.PRM.NINT.MA.ZS,etr
15300,0,mvi-ldc-DRY-Index,0.0941001783855642,wdi2-SE.PRE.TCAQ.ZS,etr
15301,1,itu-hiau,0.0643370841757736,wdi2-SE.PRE.TCAQ.ZS,etr
15302,2,unicef-wash22,0.0796932771182069,wdi2-SE.PRE.TCAQ.ZS,etr
15303,3,ndgain-id_food_01-score,0.0825151052766906,wdi2-SE.PRE.TCAQ.ZS,etr
15304,4,ndgain-id_heal_05-raw,0.0462486678529074,wdi2-SE.PRE.TCAQ.ZS,etr
15305,5,hdr-185106,0.1208001051159662,wdi2-SE.PRE.TCAQ.ZS,etr
15306,6,wdi-IQ.SPI.PIL4,0.0665133402066671,wdi2-SE.PRE.TCAQ.ZS,etr
15307,7,epi-AIR,0.1250178372445473,wdi2-SE.PRE.TCAQ.ZS,etr
15308,8,itu-fbt,0.1003207863648832,wdi2-SE.PRE.TCAQ.ZS,etr
15309,9,ohi-cp-status,0.2204536182587931,wdi2-SE.PRE.TCAQ.ZS,etr
15310,0,wdi2-SE.PRM.ENRR.FE,0.0531317476552541,wdi2-SE.SEC.PROG.ZS,etr
15311,1,wdi2-NY.GDP.PCAP.KD.ZG,0.0704285194137111,wdi2-SE.SEC.PROG.ZS,etr
15312,2,wdi2-MS.MIL.TOTL.P1,0.0293156397637248,wdi2-SE.SEC.PROG.ZS,etr
15313,3,wdi-IC.REG.DURS.MA,0.0884196198314438,wdi2-SE.SEC.PROG.ZS,etr
15314,4,ihme-brain-and-central-nervous-system-cancer,0.0583126813854286,wdi2-SE.SEC.PROG.ZS,etr
15315,5,wdi2-SP.POP.1564.TO,0.0228631173343981,wdi2-SE.SEC.PROG.ZS,etr
15316,6,wdi-AG.LND.IRIG.AG.ZS,0.4871480156274119,wdi2-SE.SEC.PROG.ZS,etr
15317,7,ihme-headache-disorders,0.0405858745407412,wdi2-SE.SEC.PROG.ZS,etr
15318,8,paris-102,0.0611278223399833,wdi2-SE.SEC.PROG.ZS,etr
15319,9,wdi2-per_sa_allsa.adq_pop_tot,0.0886669621079025,wdi2-SE.SEC.PROG.ZS,etr
15320,0,wdi-GC.XPN.TRFT.ZS,0.0058456828232122,wdi-FB.CBK.BRWR.P3,etr
15321,1,ndgain-id_ecos_03-score,0.0167810049890849,wdi-FB.CBK.BRWR.P3,etr
